year,country,updated_at,Access to electricity (% of population),"Adjusted net savings, including particulate emission damage (% of GNI)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)","Air transport, registered carrier departures worldwide",Alternative and nuclear energy (% of total energy use),"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",Arable land (% of land area),Arable land (hectares per person),Bank capital to assets ratio (%),Bank nonperforming loans to total gross loans (%),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Broad money (% of GDP),Business extent of disclosure index (0=less disclosure to 10=more disclosure),"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)","Central government debt, total (% of GDP)",Cereal yield (kg per hectare),"Charges for the use of intellectual property, payments (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)","Children out of school, primary, female","Children out of school, primary, male","Commercial bank branches (per 100,000 adults)",Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),Container port traffic (TEU: 20 foot equivalent units),"Contraceptive prevalence, any method (% of married women ages 15-49)",Crop production index (2014-2016 = 100),"Current account balance (BoP, current US$)","Death rate, crude (per 1,000 people)",Deposit interest rate (%),Depth of credit information index (0=low to 8=high),Diabetes prevalence (% of population ages 20 to 79),Domestic credit provided by financial sector (% of GDP),Domestic credit to private sector (% of GDP),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2017 PPP GDP),Energy use (kg of oil equivalent per capita),Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Firms that spend on R&D (% of firms),Food production index (2014-2016 = 100),"Foreign direct investment, net inflows (BoP, current US$)",Forest area (% of land area),Forest area (sq. km),Fossil fuel energy consumption (% of total),Fuel exports (% of merchandise exports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (current international $)",GDP per person employed (constant 2021 PPP $),GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gini index,"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Grants, excluding technical cooperation (BoP, current US$)",Gross capital formation (% of GDP),"Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)",Gross savings (% of GDP),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Incidence of tuberculosis (per 100,000 people)",Income share held by highest 10%,Income share held by lowest 10%,Income share held by lowest 20%,"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)","Interest rate spread (lending rate minus deposit rate, %)",Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),"Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),Land area where elevation is below 5 meters (% of total land area),Land under cereal production (hectares),Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Listed domestic companies, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)",Logistics performance index: Overall (1=low to 5=high),Market capitalization of listed domestic companies (% of GDP),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",Medium and high-tech manufacturing value added (% manufacturing value added),Mobile cellular subscriptions (per 100 people),"Mortality caused by road traffic injury (per 100,000 population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received (% of central government expense),Net ODA received per capita (current US$),Net migration,Net official development assistance received (current US$),New businesses registered (number),"Number of surgical procedures (per 100,000 population)","Official exchange rate (LCU per US$, period average)",Ores and metals exports (% of merchandise exports),"PPP conversion factor, GDP (LCU per international $)","Patent applications, residents",Permanent cropland (% of land area),"Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)","Personal remittances, received (current US$)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in slums (% of urban population),"Population, female (% of total population)","Population, total",Poverty gap at $2.15 a day (2017 PPP) (%),Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)","Prevalence of stunting, height for age (% of children under 5)","Prevalence of underweight, weight for age (% of children under 5)",Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Progression to secondary school, female (%)","Progression to secondary school, male (%)",Public private partnerships investment in ICT (current US$),"Pupil-teacher ratio, primary",Rail lines (total route-km),Real interest rate (%),Refugee population by country or territory of origin,Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)",Researchers in R&D (per million people),"Revenue, excluding grants (% of GDP)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Risk premium on lending (lending rate minus treasury bill rate, %)",Rural population,Rural population (% of total population),S&P Global Equity Indices (annual % change),"School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Scientific and technical journal articles,Secure Internet servers (per 1 million people),Short-term debt (% of total reserves),"Specialist surgical workforce (per 100,000 population)",Start-up procedures to register a business (number),"Stocks traded, total value (% of GDP)",Strength of legal rights index (0=weak to 12=strong),Surface area (sq. km),"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)","Survey mean consumption or income per capita, total population (2017 PPP $ per day)",Tax revenue (% of GDP),"Technical cooperation grants (BoP, current US$)",Technicians in R&D (per million people),Terrestrial and marine protected areas (% of total territorial area),Time required to get electricity (days),Time required to start a business (days),"Total debt service (% of exports of goods, services and primary income)",Total natural resources rents (% of GDP),"Total reserves (includes gold, current US$)",Total tax and contribution rate (% of profit),Trained teachers in primary education (% of total teachers),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)"
1969,bmu,2025-04-03 02:52:37 UTC,,,68.834,56.158879927,,5.5555555556,,,,,,,,5.5555555556,0.0058472693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.432,,,,,,,,,164900000.0,3.4364261173,3214.0490390987,1.6179320551,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6.2810631224,,,,,,,54.0,,,,72.29,64.665,68.211,,,,,,,,,,,,,,,,,,,0.1949089732,389.0,9999.9997764826,,,1.0,,,,,,,,30.0098428074,64.0367204935,5.9534366991,1.7737167394,,,48.0694642057,51306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,54.0,,,,10000.0,,,,,,,,,,,,
1997,cri,2025-04-03 02:52:37 UTC,,14.5314369773,84.794,61.9105355011,,38.2491186839,12.503091336,24300.0,16.3014060845,,,,,4.1128084606,0.0567305227,,,21.503,,14.9844688374,,,,,30.1790308644,3790.7,27190000.0,170000.0,,,,,95.5,,,63.95,-480876000.0,3.985,13.025,,,,,,1366.1250162425,4.1199753027,24.1984170371,58.4379878473,,647.7142597031,21.3945642294,41.6090683143,28.0488977722,3505532963.5,2.64,909.5238095238,,65.23,409440000.0,56.2529181355,28722.74,58.9186249375,0.4531604878,12614602382.2012,5.4761657765,3407.776128985,3.1197776205,6890.1681929535,35016.3236399263,19.8570140322,3360.0,6830.0,12446126669.183,25269521755.241295,45.6,,,,,,30870000.0,20.0544180746,,,15.7293742354,,,1.7100000381,94.0,46.0041297836,,33.8,1.3,4.2,26.0415142283,14.6798929236,13.2480440791,9.4516666667,92900000.0,,32.4890291091,1441542.0,51060.0,,74354.0,22.4766666667,79.661,74.646,77.07,23.0,,,,,,,,6.5201420947,,17.8232886515,1.721843643,,12.6,8.0,14.5,0.0300049572,0.138948626,1.0130450486,16954.0,3750000.0,,,232.5975,0.9501155758,115.0405484169,25.0,5.4837446142,,,130100000.0,33.0077901814,61.7625065814,5.2297032372,2.2593808466,25.2423811583,,50.1988945112,3701711.0,3.1,6.7,,,0.1,,,0.4945853328,,,,,,,28.61276,581.0,6.7987277842,86.0,96.9524148993,33.6,30526.4241319757,113.0,,,,20.7671266707,,,,1615168.0,43.633,,84.0611877441,104.9033279419,,0.982640028,1.0130800009,50.8841705322,,,166.95,,43.2866319753,,,0.136746284,,51100.0,,,12.6131649154,42000000.0,,,,,12.8085325067,2.2873028571,1262391834.99256,,,7.321,4.89,5.68
1991,fro,2025-04-03 02:52:37 UTC,100.0,,24.354,57.7222259158,,69.1489971347,,,,,,,,0.0458452722,0.0013489019,,,18.3,,,,,,,,,,,,,,,,,,95.49,,8.4,,,,,,,,,,,,,,48.3665749656,,,2.6158,,,49.75,,0.0573065903,0.8,,,909253214.82608,,19163.9593395877,,,,,,,,,,,,,,,,,,,,,,,,33.2874828061,,,,,,,,,,,,,1396.0,,,,80.0,72.9,76.3634146341,,,,,,,,,,,,3.052766503,,,,,,,,-1256.0,,,,6.3964583333,,,,,,,,24.3987098428,63.4024692413,12.1988209159,-0.6177398671,,,48.0039301963,47446.0,,,,,,,,,,,,,,,,,,,36.9458128079,2.7,,,,,,,,,,32665.0,68.846,,,,,,,,,,,,,,,,,1396.0,,,,,,,,,,,,,,,,
1975,mdg,2025-04-03 02:52:37 UTC,,,173.15,100.6627624818,,61.4901812429,30.355383696,16600.0,,,,,,3.9481377033,0.2966662773,,,47.158,,17.1094543229,,,,,,1759.0,,,,,,,,,,56.88,-55619822.3428544,16.499,,,,,13.6873182025,,,,,,,,,15.8595183896,34.8429962614,791025348.3999999,7.102,2.5901567944,,66.6,4572770.62885884,,,,8.5881824778,2283049215.35339,1.2586916345,294.9929057678,-1.7454431112,,,,300.0,,2330746819.01188,,,2.5166800022,,,,,33610000.0,8.1371582919,122.15317,135.65094,5.1561938679,,,2.4312999249,,20.8901352312,,,,,,4.6910461492,8.1912128322,,,,,,581540.0,,1190505.0,,50.49,48.66,49.527,,,,,,,,,,,,0.0,,97.8,36.1,160.2,3.6211768644,,10.6223581822,-5173.0,82209999.0844727,,,42.8624166633,6.385455831,,,0.7961619149,,,466609.2396,46.5374032088,49.8348501732,3.6277466181,3.0116915385,5.8614459949,,49.47978102,7739336.0,,,,,,,,,28.310300827,32.4163818359,30.3812904358,,,,60.62784,,,,,,43543.7872189552,337.0,23.65684,25.01379,,,,,,6475193.0,83.666,,,88.1943893433,,0.8802000284,,,,1.3288099766,,,0.3201638166,,,,,587040.0,,,,30510000.0,,,,,16.5863035706,2.0487495459,35577005.9247934,,,,,
1993,xm,2025-04-03 02:52:37 UTC,,,134.2407855231,94.3616637615,,34.6050939571,33.7515604759,107700.0,2.0228447897,,,,,6.5493301719,0.2956066104,,,44.903835587,,32.8278397834,,,,,,1077.9458634695,8323568.19388169,1395142.86498074,,,,,,,,50.1324913159,,16.1930206582,,,,,6.4245537565,,,75.734633788,66.272009236,-19.9951867659,,,,,97.8655547022,94998126918.5,6.3899699288,17.9770125711,,50.7554188233,1053106473.92575,26.2204477039,3171609.622,40.5784320489,,110262486787.712,1.084897375,345.0046115329,-2.0546726624,774.1343175222,4446.2977718209,,338.6575924672,734.103851211,108233997653.159,234617490575.91,,,,,,,,,67.95082,83.27246,,,,,44.5642777545,,,,,,19.0073639333,9.9899165238,9.6793465807,,,,44.7643021287,124009074.0,12095940.0,,42578231.0,,52.5014791079,48.4064048318,50.4490258105,,37.4961395264,58.9717903137,48.0308494568,48.6755104065,65.4668273926,57.1815795898,,,,,0.0022142041,,104.6,47.0,175.0,8.5457211828,,27.7538463078,589926.0,8870049876.21307,,,,,,,0.5909749056,52.5151100159,59.7987289429,1833720635.4017,45.1531780565,51.8237161945,3.023105749,3.205431155,10.1659484783,,50.4549178689,319597139.0,,,,,2.5922505791,,,,35.4835090637,49.1133613586,42.3590507507,59.59401,62.37844,,35.46944,,,9275680.0,59.4781128669,64.86467127,7859.6051323519,2288.682,13.80711,14.34851,,,,,,237964330.0,74.4575908862,,8.0616703033,58.8143196106,47.24732,0.7681800127,0.7426999807,21.6458797455,18.28536,4.7296800613,,,586.7769648222,,,,,14973680.0,,,,,,,,,,11.1584953168,,,,4.467303094,5.0809060399,4.8062320979
2023,sgp,2025-04-03 02:52:37 UTC,,,,33.1253772354,,,0.0290657824,,,,,,,,,,,,,,,,,,,,18183501725.293495,13826750738.5249,,,6.0853650415,,,,,,99127721371.29779,,,,,,,,,0.0771863108,0.1019383673,,,,,174.300145121,,,,,12.2,,175241466623.637,,,,12.3816136809,501427500080.059,1.075031751,84734.2559206054,-3.7181363895,141553.47299754,215852.568494894,,70590.0,118760.0,417722203450.234,702762021496.9,,2.1878783703,,,,,,21.019016329,,,40.8671877193,56.1383758562,197387649519.0,,98.0,136.9401885013,42.0,,,,22.4003613247,-3.0690299436,4.8214672948,,,,43.1053379338,3621345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26996.0,,,,1.3427666667,0.8096389598,0.8037836177,,,,,0.0,11.787475388,75.1171578881,13.0953667239,4.8583160778,100.0,,48.310036346,5917648.0,,,,,,,,0.5986024513,,,,,,,,,,37.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,228648.442759691,,,,,,,,,,,,,,,,,359834756845.91693,,,3.708,3.244,3.444
1965,arb,2025-04-03 02:52:37 UTC,,,132.3629065974,92.5461776862,,27.8841499108,,,,,,,,3.2041437411,0.4504755909,,,46.8852411039,,26.7126629028,,,,,,1012.95642401,,,,,,,,,,32.6266001285,,18.7234514449,,,,,13.5548809658,,,,,,,,,,,,7.0241557987,,,24.0332321038,,,,,,26769289694.467,,256.1801409174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404299328,,,,,,,11235451.0,,19846778.0,,49.8602108796,46.6595364638,48.2126925149,,,,,,,,,,,,0.0,,,,,,,,-184588.0,,,,,,,,0.294916113,,,,44.3725872699,52.0375193213,3.5898934088,2.7172461628,16.4549040355,,49.6068595277,104494008.0,,,,,,,,,,,,,,,,,,,,,1140.855753612,108.778,,,,,,,,68176923.0,65.2448141568,,,,,,,,,,,,,,,,,13796798.9,,,,,,,,,,,,,,,,
2015,ssa,2025-04-03 02:52:37 UTC,39.1941094949,3.2067065631,109.3571233493,86.7817864926,,43.8408880498,16.2519179813,703831.0,,3.2415954499,125.8958198619,,,9.4414836239,0.216724362,,,36.9486765143,,35.8030412316,5.3404255319,56.8328210579,9.5010272416,33.666151601,,1448.9348091859,2531548837.55566,269245669.285299,,,4.27801666,,,15703211.8,,100.0,,9.5240155309,,2.2765957447,,,41.6288568905,,,51.360209639,52.40454868,,6.2227279692,,,21.4732718892,32.552559307,515334909176.8,4.9613368846,14.690263159,,100.0,45130325757.7918,27.0846968263,6470649.5,,35.7526548047,1668612318336.04,2.8683358178,1627.6640427852,0.1301493805,3697.4557056375,11657.6309824519,,1703.4402756581,3584.914341954,1746294906563.79,3675102523570.03,,3.6471199989,16.7261104584,,,,,24.391818146,108.9218,119.2342,17.6325520621,6.1009012185,4197807861.0,,70.3062667829,25.7393425586,270.0,,,,24.1595263765,2.9722848995,3.4723875288,6.5531425779,,,46.5533700878,411194294.0,23890426.175,0.4286958258,101811956.0,,61.3196603013,57.735226556,59.522079119,,56.8557815552,71.9534301758,64.2833175659,71.4366531372,79.2079315186,75.3329391479,,,571.0,,74.5414315139,26.8115159533,57.4703249854,30.0015679552,86.3510799125,2.7695723172,,43.6670086627,-97845.0,44765569948.1964,,,,13.6889849941,,,1.3526059294,59.7043991089,54.5871200562,42167423549.3944,43.2570445502,53.7675000825,2.9754553673,2.7346273368,14.7581826176,,50.2252613086,1025157695.0,,,,,4.6182123868,,,,65.5647888184,69.9196472168,67.7589874268,76.30108,76.14322,,37.50958,,,5233426.0,26.6374474268,68.520941525,3788.4522731891,3883.761,7.69767,7.91099,,,,,,628545421.0,61.3120714933,,25.5410308838,96.6859893799,,0.9561300278,0.9307000041,43.5073013306,34.80147,9.0133495331,22403.94,18.3718076661,50.2822223819,1.7064052805,8.5531914894,,4.7446808511,24327865.605,,,,,,,117.5327272727,28.8255319149,15.7107723935,6.3185685709,,46.1043478261,67.1115875244,6.2044763032,5.5509705281,5.8550252001
1970,tea,2025-04-03 02:52:37 UTC,,,57.9921306327,82.4391511957,,37.8715926276,39.941288014,,,,,,,9.6909288527,0.140951346,,,34.7546645527,,,,,,,,2042.201001122,,,,,,,,,,100.0,,8.901680524,,,,,,,,,,,,,,5.7729733184,,,5.9802163316,,,100.0,417482884.6,,,,,126901324713.179,13.4416904942,115.2348824145,10.4205419047,,,,123.7773762337,,136308665262.254,,,,,,,,,31.1098117814,,,,,,1.4389960492,,6.7156895845,,,,,43.9624665534,,,,,,,,15801898.742,,131670763.0,,58.3968959163,54.1037715817,56.1790097853,,,,,,,,,,,,0.0,,,,,1.0675855117,,1.2060126111,-527048.0,1328109985.17275,,,,,,,1.026679152,,,,41.5360319283,54.8536832234,3.6102848483,2.7360385462,,,49.3178888767,1101240545.0,,,,,,,,,,,,,,,29.57253,,,,,,7917.0893404749,8715.605,,,,,,,,899459159.0,81.6769016919,,,110.0409393311,,,,25.6628494263,,1.1430699825,,,,,,,,16150900.0,,,,,,,,,,1.8244390718,,,,,,
2022,swz,2025-04-03 02:52:37 UTC,82.3,,69.773,61.2008495691,,69.476744186,7.9048422474,,,,,,,10.2906976744,,12.5689586235,6.6532386195,23.642,,28.6797297195,,,,,,1587.4,17039370.0635628,66854.9659961955,,,6.1165041121,,,,,107.49,-140972067.874361,11.883,2.5425,,,,21.5760187911,,,10.2022567596,17.4118330175,,3.89,,,,28.8948784279,1247855995.2,2.785,91.9805084746,,105.96,13350248.303289,29.0686046512,4999.8,,2.7981371083,4695372785.0814,-0.0676192583,3852.0857327295,-1.0779970447,10434.4813469258,47811.9596050779,,3590.0,9600.0,4376628912.64831,11698185965.9692,,5.6926059723,16.6209316254,,,,103960000.0,,,,,0.3159117702,3985543.0,,97.0,,349.0,,,,34.7029047722,9.7658985306,,5.9575,,,48.5093976155,384140.0,17200.0,,81701.0,8.5,60.599,52.647,56.36,,90.4126586914,91.1118164062,90.7470169067,98.7775497437,98.5531463623,98.6598510742,,,,2.234490637,122.1702298,,39.7,22.4,50.0,2.2372960052,,79.2670893478,-8549.0,96620002.746582,,,16.3622830559,0.427200575,6.0404455961,,1.0465116279,,,126482605.275691,33.9505618309,62.0343969419,4.0150412272,1.0162074002,,,50.9126141588,1218917.0,,,,,25.9,,,0.3691688743,,,,,,,,,-1.1532712323,127.0,,64.7,,,,,,,,,1.7045833333,919356.0,75.424,,,,,,,,,,43.19,109.9336542193,2.6429872213,,,,,17360.0,,,,5990000.0,,4.2582647277,,,3.8291949255,,452351748.185594,,,36.984,33.828,35.359
1984,lva,2025-04-03 02:52:37 UTC,,,42.047,49.316171024,,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,64.08,69.1629268293,,,,,,,,,,,,0.0,,14.1,6.7,18.7,,,,8847.0,,,,,,,,,,,,21.1008349159,66.9719674743,11.9271976098,0.6278727721,,,53.8395324127,2562047.0,,,,,,,,,,,,,,,19.3331,,,,,,,,,,,,,,,812604.0,31.717,,,100.0213088989,,,,101.3237686157,,22.0397605896,,,,,,,,64594.0,,,,,,,,,,,,,,,,
1964,bel,2025-04-03 02:52:37 UTC,,,27.425,57.2885808156,,,,,0.0818037001,,,,,,0.1064179969,,,17.2,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,2062.9949756417,,,53.1179398609,,3021.6472119711,,,,,2.71,,,,,,,,3.9290729665,16168044450.2523,6.9566847334,1724.0189417906,5.9491393563,,,,1700.0,,15944458896.7964,,,,,,,,,,,,,,,,,,,,,,,4.6424265585,4.1687605856,,,,,,,,,,73.9,67.76,70.7551219512,,,,,,,,,,,,,,25.0,16.7,28.9,,,,17687.0,,,,50.000000049,9.8267829177,,,,,,,23.9105904681,63.5774050837,12.5120044482,0.9464775357,25.032402574,,51.0594168747,9378113.0,,,,,,,,,,,,,,,,,,,,,1279.5751128185,12.0,,,,,,,,657593.0,7.012,,,,,,,,,,,,,,,,,33120.0,,,,,,,,,,,2227003946.66195,,,,,
1996,tur,2025-04-03 02:52:37 UTC,,6.378955287,57.219,60.8090209431,,51.1466548861,16.8545560945,84900.0,4.8653827794,15.109597231,34.2987857143,,,31.8516689838,0.3956989714,,,24.029,,36.5895889404,,,,,37.9207501444,2112.3,124000000.0,,,,,,,,,76.12,-2437000000.0,6.081,80.7516666667,,,,,,1274.1493965228,69.2369087871,33.4632358569,59.4723606065,,1080.2279906612,25.1731875112,21.542658137,45.1584550856,80624816759.0,2.793,73.3988741128,,65.2,722000000.0,25.98963398,200024.02,83.2355800239,1.1543335141,181464408820.09695,7.3796644738,2929.1539493062,5.7735384927,10675.6712413931,40356.3011005383,12.6319653365,2800.0,10550.0,173397745824.968,653678249274.583,,,,,,,275330000.0,24.5513149502,,,21.8007044451,,,2.5,72.0,27.8266567494,,,,,30.6180467026,77.2235122167,80.4121511388,,1232200000.0,85000000.0,28.3763405939,22434274.0,769630.0,,13884759.0,,73.849,66.679,70.141,228.0,,,,,,,,16.703991817,,27.04533606,1.337350088,,39.6,23.1,50.2,0.1378309205,0.5386995991,3.9721629927,-179423.0,246080001.83105496,,,0.0814048917,3.0603033357,0.030976,189.0,3.2119330068,,,3542000000.0,32.6071878895,62.1855667903,5.2072453202,1.507044095,27.0336552677,,49.6635380395,61951134.0,,,,,,,,0.3805171673,,,,,,,,8607.0,,50355.0,42.9413252936,21.0,3664.1782860666,227.0,,,302.4706726074,18.3387949543,,,,23136890.0,37.347,42.2999992371,,,,,,,,,5040.7,,97.3375306378,,,19.9668906071,,785350.0,,,15.1995210542,210780000.0,34.22901,,,,23.3521451752,0.3750470566,17819437052.0218,,,5.965,6.892,6.629
2022,hun,2025-04-03 02:52:37 UTC,100.0,,18.766,54.2213892078,,55.6214332676,3.1057570485,,,,,,,45.5585250931,,8.9478322792,3.7895449611,9.3,,65.4088446574,,,,,75.5259534751,4032.1,1362402403.00241,1287641427.56354,6403.0,7054.0,17.4293565634,100.0,,,,62.75,-14727919781.281,14.2,8.3636768354,,,,36.0413241372,,,2.5603689634,5.9414490353,,3.12,,42.4169558756,90.4153697462,,,1.52,109.7280184026,,74.66,-1987414896.8333297,22.4643754109,20500.989,,4.2689364006,177006128624.627,4.583407673,18353.298364905,5.2938400182,43665.1934458497,81687.3504743135,,19050.0,42410.0,183690579349.604,408989693791.872,,,,,,,,33.9743241976,,,25.7321254469,18.4048917258,22854435493.0,,99.0,94.8557434704,5.2,,,,24.6483648818,14.2313411581,14.6081439492,2.2917546182,,,46.6359875339,4938210.0,91260.0,,2247110.0,10.6554314536,79.5,72.7,76.0170731707,62.0,,,,,,,3.2,13.4837195669,,51.5050927858,104.0561504,,3.3,2.2,4.0,,,,41871.0,,27399.0,,372.5958333333,1.6184811286,156.609005,,1.6111658996,,,3949283373.09009,14.5505890949,64.8418515917,20.6075593134,-0.6770005481,18.4066529129,,52.0344049434,9644377.0,,,,,,,,0.4203187234,97.5486221313,97.3062896729,97.4241104126,,,,,,-3.1304103307,1953.0,,,,,,,,37.9436459499,20.2,0.4,2.7235371203,2647189.0,27.448,-33.4646318248,,103.4764785767,,,,102.9085769653,,58.0702514648,8801.72,51197.1898236662,,,,5.3161549112,,93030.0,,,23.4281197044,,,22.6009046343,,,,,41218685384.2451,,,3.482,3.72,3.609
1995,gha,2025-04-03 02:52:37 UTC,32.4504508972,-3.5923547275,95.336,88.6102671349,,57.5722949811,38.7785905027,3000.0,8.1118697619,2.8657865785,0.8683333333,,,13.1844950338,0.172423534,,,36.171,,21.6429944399,,,,,,1354.1,,,,,,,,,,41.75,-143700000.0,10.676,28.7341666667,,,,5.0735645084,,341.800918983,54.4316392353,64.1604169696,18.8324604514,,371.9338856902,,24.4964459409,93.7533418822,5935777124.3,5.067,3.2333333333,,42.36,106500000.0,41.251801881,93864.35,18.7859318182,,6464382807.67884,4.1124189716,371.5372430338,1.6840271462,1946.8221727508,7632.2604139834,8.1726587635,360.0,1930.0,6289366538.0763,33553115305.283695,,,,,,,239840000.0,20.0214146574,,,17.6256053253,,,,70.0,32.9266483481,,,,,24.2849955494,43.0453305778,59.4615536991,,,,49.8948660061,7409592.0,227540.0,,1327000.0,,57.578,55.552,56.565,19.0,,,,,,,,25.8075681721,,1.7684585205,0.035552754,,72.7,39.1,114.5,10.2644493813,,37.3509604087,-42558.0,649869995.117188,,,0.119913873,,0.0499319978,,7.4712138525,,,17209600.0,44.1638037414,53.0193847451,2.8168115135,2.3601034808,13.3576339399,,50.2220671432,17399017.0,,,,,2.5,,,0.4163984006,,,,,,,29.98269,953.0,,13594.0,99.6893394375,79.8,1741.477693826,30.3,,,,,,,,10415052.0,59.86,,,70.6516418457,,0.8986099958,0.8422099948,31.6076793671,,,,,77.282392688,,,0.2915978302,,238540.0,,,,105490000.0,,,,,25.4381172046,12.8447348656,803820975.1192158,,,7.245,5.717,6.48
